Dates;Destination;Group;Period;Price;Regio;Status;min_price
['28.04.2020', '14.05.2020'];Jacksonville Florida;fernreisen;2020-04;373;USA East;18.10.2019;10
['01.12.2019', '21.12.2019'];Jacksonville Florida;fernreisen;2019-12;373;USA East;19.10.2019;10
['21.02.2020', '29.02.2020'];Jacksonville Florida;fernreisen;2020-02;373;USA East;20.10.2019;10
['01.12.2019', '21.12.2019'];Jacksonville Florida;fernreisen;2019-12;373;USA East;22.10.2019;10
['23.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;373;USA East;26.10.2019;10
['28.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;373;USA East;26.10.2019;10
['28.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;371;USA East;04.12.2019;10
['10.10.2019', '17.10.2019'];Jacksonville Florida;last-minute;2019-10;565;USA East;04.10.2019;10
['10.10.2019', '17.10.2019'];Jacksonville Florida;last-minute;2019-10;565;USA East;05.10.2019;10
['10.10.2019', '17.10.2019'];Jacksonville Florida;last-minute;2019-10;565;USA East;04.10.2019;10
['10.10.2019', '17.10.2019'];Jacksonville Florida;last-minute;2019-10;565;USA East;05.10.2019;10
['03.11.2019', '17.11.2019'];Jacksonville Florida;last-minute;2019-11;586;USA East;20.10.2019;10
['28.10.2019', '11.11.2019'];Jacksonville Florida;last-minute;2019-10;564;USA East;26.10.2019;10
['05.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;09.10.2019;10
['05.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;09.10.2019;10
['01.07.2020', '18.07.2020'];Jacksonville Florida;fernreisen;2020-07;414;USA East;20.10.2019;10
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;391;USA East;07.10.2019;10
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;392;USA East;09.10.2019;10
['04.12.2019', '31.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;18.10.2019;10
['04.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;392;USA East;19.10.2019;10
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;391;USA East;07.10.2019;10
['06.12.2019', '22.12.2019'];Jacksonville Florida;fernreisen;2019-12;392;USA East;09.10.2019;10
['04.12.2019', '31.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;18.10.2019;10
['04.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;392;USA East;19.10.2019;10
['01.04.2020', '30.04.2020'];Jacksonville Florida;fernreisen;2020-04;392;USA East;20.10.2019;10
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;393;USA East;22.10.2019;10
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;392;USA East;26.10.2019;10
['19.04.2020', '03.05.2020'];Jacksonville Florida;fernreisen;2020-04;392;USA East;26.10.2019;10
['21.02.2020', '19.03.2020'];Jacksonville Florida;fernreisen;2020-02;391;USA East;04.12.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;04.10.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;05.10.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;06.10.2019;10
['09.12.2019', '16.12.2019'];Jacksonville Florida;fernreisen;2019-12;338;USA East;07.10.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;339;USA East;07.10.2019;10
['04.12.2019', '12.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;09.10.2019;10
['06.05.2020', '13.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;340;USA East;09.10.2019;10
['21.02.2020', '01.03.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;18.10.2019;10
['03.12.2019', '12.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;19.10.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;04.10.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;05.10.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;fernreisen;2020-05;339;USA East;06.10.2019;10
['09.12.2019', '16.12.2019'];Jacksonville Florida;fernreisen;2019-12;338;USA East;07.10.2019;10
['01.05.2020', '12.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;339;USA East;07.10.2019;10
['04.12.2019', '12.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;09.10.2019;10
['06.05.2020', '13.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;340;USA East;09.10.2019;10
['21.02.2020', '01.03.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;18.10.2019;10
['03.12.2019', '12.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;19.10.2019;10
['16.03.2020', '03.04.2020'];Jacksonville Florida;fernreisen;2020-03;340;USA East;20.10.2019;10
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;340;USA East;22.10.2019;10
['20.03.2020', '11.04.2020'];Jacksonville Florida;fernreisen;2020-03;340;USA East;26.10.2019;10
['21.02.2020', '02.03.2020'];Jacksonville Florida;fernreisen;2020-02;340;USA East;26.10.2019;10
['21.03.2020', '30.03.2020'];Jacksonville Florida;fernreisen;2020-03;338;USA East;04.12.2019;10
['10.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;04.10.2019;10
['06.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;05.10.2019;10
['06.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;06.10.2019;10
['22.04.2020', '29.04.2020'];Jacksonville Florida;fernreisen;2020-04;387;USA East;07.10.2019;10
['06.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;09.10.2019;10
['02.12.2019', '15.12.2019'];Jacksonville Florida;fernreisen;2019-12;389;USA East;18.10.2019;10
['17.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;19.10.2019;10
['10.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;04.10.2019;10
['06.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;05.10.2019;10
['06.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;06.10.2019;10
['22.04.2020', '29.04.2020'];Jacksonville Florida;fernreisen;2020-04;387;USA East;07.10.2019;10
['06.03.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;09.10.2019;10
['02.12.2019', '15.12.2019'];Jacksonville Florida;fernreisen;2019-12;389;USA East;18.10.2019;10
['17.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;19.10.2019;10
['17.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;20.10.2019;10
['09.12.2019', '30.12.2019'];Jacksonville Florida;fernreisen;2019-12;389;USA East;22.10.2019;10
['10.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;388;USA East;26.10.2019;10
['02.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;388;USA East;26.10.2019;10
['27.03.2020', '10.04.2020'];Jacksonville Florida;fernreisen;2020-03;387;USA East;04.12.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;616;USA East;04.10.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;616;USA East;05.10.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;615;USA East;06.10.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;615;USA East;07.10.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;616;USA East;04.10.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;616;USA East;05.10.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;615;USA East;06.10.2019;10
['15.10.2019', '10.11.2019'];Jacksonville Florida;last-minute;2019-10;615;USA East;07.10.2019;10
['21.04.2020', '05.05.2020'];Jacksonville Florida;fernreisen;2020-04;377;USA East;04.10.2019;10
['24.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;05.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;05.10.2019;10
['04.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;06.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;06.10.2019;10
['03.12.2019', '17.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;07.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;07.10.2019;10
['11.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;377;USA East;09.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;09.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;18.10.2019;10
['14.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;18.10.2019;10
['10.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;493;USA East;19.10.2019;10
['16.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;370;USA East;19.10.2019;10
['21.04.2020', '05.05.2020'];Jacksonville Florida;fernreisen;2020-04;377;USA East;04.10.2019;10
['24.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;05.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;05.10.2019;10
['04.02.2020', '18.02.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;06.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;06.10.2019;10
['03.12.2019', '17.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;07.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;07.10.2019;10
['11.03.2020', '31.03.2020'];Jacksonville Florida;fernreisen;2020-03;377;USA East;09.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;09.10.2019;10
['05.08.2020', '27.08.2020'];Jacksonville Florida;sommerferien;2020-08;501;USA East;18.10.2019;10
['14.02.2020', '08.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;18.10.2019;10
['10.08.2020', '17.08.2020'];Jacksonville Florida;sommerferien;2020-08;493;USA East;19.10.2019;10
['16.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;370;USA East;19.10.2019;10
['12.08.2020', '24.08.2020'];Jacksonville Florida;sommerferien;2020-08;486;USA East;20.10.2019;10
['27.04.2020', '18.05.2020'];Jacksonville Florida;fernreisen;2020-04;378;USA East;20.10.2019;10
['16.04.2020', '13.05.2020'];Jacksonville Florida;fernreisen;2020-04;379;USA East;22.10.2019;10
['16.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;378;USA East;26.10.2019;10
['29.02.2020', '29.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;26.10.2019;10
['20.02.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-02;372;USA East;04.12.2019;10
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;411;USA East;20.10.2019;10
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;403;USA East;26.10.2019;10
['01.12.2019', '08.12.2019'];Jacksonville Florida;fernreisen;2019-12;403;USA East;26.10.2019;10
['16.12.2019', '12.01.2020'];Jacksonville Florida;fernreisen;2019-12;395;USA East;04.12.2019;10
['23.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;742;USA East;09.10.2019;10
['23.10.2019', '04.11.2019'];Jacksonville Florida;last-minute;2019-10;742;USA East;09.10.2019;10
['10.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;395;USA East;09.10.2019;10
['03.12.2019', '23.12.2019'];Jacksonville Florida;fernreisen;2019-12;395;USA East;18.10.2019;10
['14.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;19.10.2019;10
['10.05.2020', '31.05.2020'];Jacksonville Florida;fernreisen;2020-05;395;USA East;09.10.2019;10
['03.12.2019', '23.12.2019'];Jacksonville Florida;fernreisen;2019-12;395;USA East;18.10.2019;10
['14.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;19.10.2019;10
['04.03.2020', '18.03.2020'];Jacksonville Florida;fernreisen;2020-03;395;USA East;20.10.2019;10
['23.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;22.10.2019;10
['04.03.2020', '18.03.2020'];Jacksonville Florida;fernreisen;2020-03;395;USA East;26.10.2019;10
['23.02.2020', '15.03.2020'];Jacksonville Florida;fernreisen;2020-02;395;USA East;26.10.2019;10
['10.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;393;USA East;04.12.2019;10
['13.08.2020', '25.08.2020'];Jacksonville Florida;sommerferien;2020-08;464;USA East;06.10.2019;10
['13.08.2020', '25.08.2020'];Jacksonville Florida;sommerferien;2020-08;464;USA East;06.10.2019;10
['09.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;411;USA East;20.10.2019;10
['06.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;411;USA East;26.10.2019;10
['18.02.2020', '11.03.2020'];Jacksonville Florida;fernreisen;2020-02;409;USA East;04.12.2019;10
['10.02.2020', '17.02.2020'];Jacksonville Florida;fernreisen;2020-02;407;USA East;22.10.2019;10
['27.01.2020', '08.02.2020'];Jacksonville Florida;fernreisen;2020-01;409;USA East;20.10.2019;10
['04.02.2020', '25.02.2020'];Jacksonville Florida;fernreisen;2020-02;407;USA East;26.10.2019;10
['21.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;405;USA East;04.12.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;389;USA East;04.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;388;USA East;05.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;388;USA East;06.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;388;USA East;07.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;09.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;18.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;19.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;389;USA East;04.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;388;USA East;05.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;388;USA East;06.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;388;USA East;07.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;09.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;18.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;19.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;389;USA East;20.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;22.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;26.10.2019;10
['22.04.2020', '06.05.2020'];Jacksonville Florida;fernreisen;2020-04;390;USA East;26.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;390;USA East;04.12.2019;10
['02.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;04.10.2019;10
['02.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;05.10.2019;10
['02.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;06.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;07.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;09.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;18.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;19.10.2019;10
['02.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;04.10.2019;10
['02.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;05.10.2019;10
['02.12.2019', '13.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;06.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;07.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;09.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;18.10.2019;10
['04.03.2020', '17.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;19.10.2019;10
['02.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;366;USA East;20.10.2019;10
['02.12.2019', '09.12.2019'];Jacksonville Florida;fernreisen;2019-12;365;USA East;22.10.2019;10
['01.12.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-12;364;USA East;26.10.2019;10
['01.12.2019', '11.12.2019'];Jacksonville Florida;fernreisen;2019-12;364;USA East;26.10.2019;10
['11.03.2020', '27.03.2020'];Jacksonville Florida;fernreisen;2020-03;365;USA East;04.12.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;04.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;05.10.2019;10
['12.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;362;USA East;06.10.2019;10
['18.11.2019', '25.11.2019'];Jacksonville Florida;fernreisen;2019-11;362;USA East;07.10.2019;10
['12.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;362;USA East;09.10.2019;10
['28.11.2019', '03.12.2019'];Jacksonville Florida;fernreisen;2019-11;363;USA East;18.10.2019;10
['28.11.2019', '03.12.2019'];Jacksonville Florida;fernreisen;2019-11;363;USA East;19.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;04.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;387;USA East;05.10.2019;10
['12.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;362;USA East;06.10.2019;10
['18.11.2019', '25.11.2019'];Jacksonville Florida;fernreisen;2019-11;362;USA East;07.10.2019;10
['12.03.2020', '24.03.2020'];Jacksonville Florida;fernreisen;2020-03;362;USA East;09.10.2019;10
['28.11.2019', '03.12.2019'];Jacksonville Florida;fernreisen;2019-11;363;USA East;18.10.2019;10
['28.11.2019', '03.12.2019'];Jacksonville Florida;fernreisen;2019-11;363;USA East;19.10.2019;10
['28.11.2019', '03.12.2019'];Jacksonville Florida;fernreisen;2019-11;363;USA East;20.10.2019;10
['25.02.2020', '10.03.2020'];Jacksonville Florida;fernreisen;2020-02;363;USA East;22.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;388;USA East;26.10.2019;10
['10.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;388;USA East;26.10.2019;10
['16.02.2020', '04.03.2020'];Jacksonville Florida;fernreisen;2020-02;410;USA East;20.10.2019;10
['03.12.2019', '26.12.2019'];Jacksonville Florida;fernreisen;2019-12;374;USA East;26.10.2019;10
['03.12.2019', '26.12.2019'];Jacksonville Florida;fernreisen;2019-12;374;USA East;26.10.2019;10
['27.02.2020', '11.03.2020'];Jacksonville Florida;fernreisen;2020-02;415;USA East;04.12.2019;10
['28.02.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-02;297;USA East;04.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;307;USA East;04.10.2019;10
['27.01.2020', '23.02.2020'];Jacksonville Florida;fernreisen;2020-01;296;USA East;05.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;307;USA East;05.10.2019;10
['02.03.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;06.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;06.10.2019;10
['03.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;07.10.2019;10
['08.05.2020', '19.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;306;USA East;07.10.2019;10
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;09.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;09.10.2019;10
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;297;USA East;18.10.2019;10
['28.02.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-02;297;USA East;19.10.2019;10
['28.02.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-02;297;USA East;04.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;307;USA East;04.10.2019;10
['27.01.2020', '23.02.2020'];Jacksonville Florida;fernreisen;2020-01;296;USA East;05.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;307;USA East;05.10.2019;10
['02.03.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;06.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;06.10.2019;10
['03.02.2020', '16.02.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;07.10.2019;10
['08.05.2020', '19.05.2020'];Jacksonville Florida;warme-reiseziele;2020-05;306;USA East;07.10.2019;10
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;09.10.2019;10
['30.04.2020', '16.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;09.10.2019;10
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;297;USA East;18.10.2019;10
['28.02.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-02;297;USA East;19.10.2019;10
['26.04.2020', '09.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;296;USA East;20.10.2019;10
['02.12.2019', '15.12.2019'];Jacksonville Florida;fernreisen;2019-12;296;USA East;20.10.2019;10
['26.04.2020', '24.05.2020'];Jacksonville Florida;warme-reiseziele;2020-04;306;USA East;22.10.2019;10
['16.03.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-03;296;USA East;22.10.2019;10
['28.02.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;26.10.2019;10
['28.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;296;USA East;26.10.2019;10
['09.03.2020', '22.03.2020'];Jacksonville Florida;fernreisen;2020-03;297;USA East;04.12.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;04.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;315;USA East;05.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;315;USA East;06.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;07.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;09.10.2019;10
['28.02.2020', '14.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;18.10.2019;10
['28.02.2020', '14.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;19.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;04.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;315;USA East;05.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;315;USA East;06.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;07.10.2019;10
['24.02.2020', '05.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;09.10.2019;10
['28.02.2020', '14.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;18.10.2019;10
['28.02.2020', '14.03.2020'];Jacksonville Florida;fernreisen;2020-02;313;USA East;19.10.2019;10
['16.03.2020', '26.03.2020'];Jacksonville Florida;fernreisen;2020-03;312;USA East;20.10.2019;10
['06.03.2020', '19.03.2020'];Jacksonville Florida;fernreisen;2020-03;313;USA East;22.10.2019;10
['02.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;304;USA East;26.10.2019;10
['02.12.2019', '14.12.2019'];Jacksonville Florida;fernreisen;2019-12;305;USA East;26.10.2019;10
['05.08.2020', '24.08.2020'];Jacksonville Florida;sommerferien;2020-08;442;USA East;04.10.2019;10
['05.08.2020', '24.08.2020'];Jacksonville Florida;sommerferien;2020-08;442;USA East;04.10.2019;10
['05.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;04.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;05.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;06.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;07.10.2019;10
['08.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;378;USA East;09.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;18.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;19.10.2019;10
['05.02.2020', '26.02.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;04.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;05.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;06.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;378;USA East;07.10.2019;10
['08.12.2019', '18.12.2019'];Jacksonville Florida;fernreisen;2019-12;378;USA East;09.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;18.10.2019;10
['19.02.2020', '12.03.2020'];Jacksonville Florida;fernreisen;2020-02;377;USA East;19.10.2019;10
['09.12.2019', '17.12.2019'];Jacksonville Florida;fernreisen;2019-12;377;USA East;20.10.2019;10
